user_id,number_transactions_sports,number_of_days_sports,number_of_geo_hash_sports
-10445865568233702252,1,1,1
7304437251870370458,2,2,1
-16484944916073703617,2,2,1
-13464324256803702168,2,2,1
854379033649537032,2,2,1
11003932681818370329,2,2,1
18766811585499370455,1,1,1
15265885420221370212,1,1,1
-15887977561053703599,2,2,1
2178488589008437038,2,2,1
-10250437084953703248,2,2,1
-23136997406163704103,2,2,1
22330131900297370383,1,1,1
-22258187732883702459,1,1,1
-23590500009633703398,2,2,1
14828876370183370320,1,1,1
13119278325612370263,2,2,1
-6682957642323702804,1,1,1
10167216392793370227,2,2,1
4034847635460370422,2,2,1
26776651843167370365,2,2,1
21461099759433370395,1,1,1
16119457374630370206,1,1,1
25387404780816370377,1,1,1
20120200657950370473,1,1,1
23263819816464370278,1,1,1
15124893661452370275,1,1,1
16235285980536370200,1,1,1
-26588743171563702975,1,1,1
14708987059950370308,1,1,1
23321681337972370203,2,2,1
-11477632630173704892,2,2,1
-18883580406123702018,2,2,1
-1353037800747370269,1,1,1
23465871092379370485,3,3,1
3531522789273370452,2,2,1
-26333243969613703362,1,1,1
23090240510313370272,1,1,1
-17349194649063703041,1,1,1
-6737244668343702876,2,2,1
11496255759960370281,2,2,1
17182749929172370485,2,2,1
-21525525845043704244,1,1,1
-19328485614753704769,2,2,1
10536382865544370389,2,2,1
26866897347459370245,1,1,1
11583699429519370485,1,1,1
12215414777649370365,1,1,1
-500811591657370203,2,2,1
-26841485926563702441,1,1,1
-3537350221833703161,1,1,1
25086176161740370239,1,1,1
1282277481365137032,1,1,1
15430810769409370464,2,2,1
-27351412739973702120,2,2,1
-15962782609623703899,1,1,1
-16123224535983702987,2,2,1
-15777272979753704475,1,1,1
-9398572213293702183,2,2,1
-20656195723683704214,1,1,1
-12931702702593703509,1,1,1
-23841251845923702078,3,3,1
-18354329456553702936,1,1,1
-27272287416483702822,1,1,1
25297478403366370242,1,1,1
-26187552465513703974,2,2,1
-8587756851513702507,2,2,1
-437450828676370209,3,3,1
1989150418708837023,2,2,1
-26529996220203703083,1,1,1
-12711176094993703299,1,1,1
-15557151791493703749,1,1,1
-22481272732773704076,1,1,1
-11711927825433704910,2,2,1
-19943621743263702486,1,1,1
14164060616250370416,1,1,1
27668067417756370464,1,1,1
-23369759253123703284,2,2,1
4730070390615370302,2,2,1
13060040776761370275,2,2,1
25056127368243370254,2,2,1
-4486860091323704754,1,1,1
24589452127338370383,2,2,1
2694475286553337023,1,1,1
-10495492425393703887,2,2,1
26567914983225370350,2,2,1
17917693117572370287,1,1,1
-19614410314953703452,1,1,1
162901840130643702,1,1,1
2904977676109237032,1,1,1
-22948553580783704910,1,1,1
15192123788832370347,1,1,1
-24936538709883702336,2,2,1
-16002470508723704793,2,2,1
24576174609381370371,3,3,1
-8619601846923702012,1,1,1
-26569943194323702069,1,1,1
22514794316073370233,1,1,1
5977798267761370458,1,1,1
-10460321269263704877,1,1,1
-7076723377773703737,1,1,1
9391740628986370317,1,1,1
23718678124482370302,2,2,1
-1769400145968370239,1,1,1
-21771838059633703443,1,1,1
-17646867539703703920,1,1,1
-13006818733533703431,1,1,1
349930107209137032,2,2,1
-25007962023543703686,1,1,1
-19223374094523702996,1,1,1
-20773900019523702000,1,1,1
20835240611073370272,2,2,1
-5221752458373704685,1,1,1
7627008597231370344,2,2,1
-5550762168603704895,2,2,1
20983341817827370476,1,1,1
25170785384865370455,1,1,1
-18693964329213703791,1,1,1
-23566323584493702027,1,1,1
22094775689649370296,1,1,1
-249828250207537035,1,1,1
18761647525746370398,1,1,1
1465827353561137032,1,1,1
20554880153544370395,2,2,1
18023337334980370305,2,2,1
18640888076673370497,1,1,1
15638012473989370461,1,1,1
-18214541593953703053,1,1,1
9647957826306370431,2,2,1
-14359722817323704859,1,1,1
-19046199172713703287,1,1,1
-3865852274463702540,1,1,1
-16530945368613703026,1,1,1
2012443593061537020,1,1,1
14051691451962370305,1,1,1
-12904392333033703422,2,2,1
-23695079944023704832,1,1,1
-22824883170603702357,2,2,1
-14396885453523702282,1,1,1
26858476641102370398,2,2,1
492892684256137029,2,2,1
26544267917190370347,1,1,1
24681738004200370440,2,2,1
-7497394217193704838,1,1,1
-3872029078593702438,1,1,1
-15675825880773704100,1,1,1
3409958600277370332,1,1,1
-1094990327565370485,2,2,1
-18292295301333703872,2,2,1
6299972761971370356,2,2,1
21197090003199370359,1,1,1
26439141486432370293,2,2,1
4833201546462370290,1,1,1
-26488965174933702642,2,2,1
3815408781522370209,1,1,1
-1164703301064370428,2,2,1
24087784112460370413,1,1,1
545014715106037035,2,2,1
-24471413852073702672,2,2,1
-12547778689623703476,2,2,1
-21726930405693704760,1,1,1
-7575845797443703578,1,1,1
-2238275591544370476,1,1,1
-25951114908213702885,1,1,1
-3661367137623704064,2,2,1
-6452314898403702441,1,1,1
17327307716073370212,1,1,1
-5950909750263703353,1,1,1
5000916301647370266,1,1,1
13570548069948370269,1,1,1
17007516726000370317,1,1,1
-23464331017683702372,2,2,1
13717227408030370395,1,1,1
20882365872153370425,2,2,1
1037687269671637038,1,1,1
5219967197307370308,1,1,1
26418777081801370320,1,1,1
-15405929181963702330,1,1,1
-11563528044033702447,1,1,1
15137030626665370335,1,1,1
2867193519072637047,1,1,1
-15856890551943703485,1,1,1
-21395961193413704619,1,1,1
20191583997174370410,1,1,1
-9835289535783702579,2,2,1
-2313051308112370206,2,2,1
17444494981536370338,1,1,1
-12667466999163703227,1,1,1
21544947491304370230,1,1,1
-23620541296893703692,1,1,1
-22451530727163704280,1,1,1
-13030020492453704391,1,1,1
6813286722930370272,2,2,1
-26166854274993703896,2,2,1
25284239773005370329,2,2,1
22583665121292370431,1,1,1
25768342862496370266,1,1,1
19347346605375370440,1,1,1
-1119192596721370227,1,1,1
-13922443492053702801,1,1,1
2457389615483437032,1,1,1
-12703814152683703578,1,1,1
-15340073073423702576,1,1,1
22019519866809370380,1,1,1
-3358947009423702555,1,1,1
-25544924461323703506,1,1,1
4247982558486370233,2,2,1
-11028035790093704577,1,1,1
-23128996899123702441,1,1,1
-5868844543113703020,2,2,1
-18141037890603702522,1,1,1
-2474505302100370215,1,1,1
-23418605459673704472,1,1,1
-678996939309370413,2,2,1
24966027020382370491,1,1,1
-891943008753370206,1,1,1
2765330340166237029,1,1,1
11463636247839370383,2,2,1
-4759015401123703116,1,1,1
8718288483060370341,1,1,1
-13567927133763703809,2,2,1
12462389502705370257,1,1,1
17630436044532370293,1,1,1
-7479515893623703305,2,2,1
11874357148596370410,1,1,1
-92745257735737041,1,1,1
9529114848030370461,1,1,1
-24153450041943703146,1,1,1
15141824382456370347,2,2,1
-21576390522243703803,2,2,1
7159853629701370491,1,1,1
-26479244394543702087,1,1,1
18817102149063370341,1,1,1
23525762662035370305,1,1,1
14044147429884370416,1,1,1
20264795425032370422,1,1,1
7077790017087370401,1,1,1
22675101587724370248,1,1,1
-17560261650303702228,2,2,1
-2753631148542370449,2,2,1
19336183081644370443,1,1,1
20162233086924370236,1,1,1
-17650759695663702480,1,1,1
5416421682765370443,1,1,1
26454204652230370251,1,1,1
18459481666599370263,1,1,1
19549708693371370350,1,1,1
8298095230803370236,1,1,1
7215985373811370482,1,1,1
16425736064751370347,1,1,1
-15934970769993704850,1,1,1
24941847461949370338,1,1,1
-27324142806963702771,1,1,1
-22582646970483704430,1,1,1
16292980386234370452,2,2,1
8064801468063370371,2,2,1
-17373488344473704352,1,1,1
27646040574753370221,1,1,1
2717756134565737035,1,1,1
24238352628324370491,1,1,1
11476338157593370419,2,2,1
-27268972622823702198,1,1,1
11793243682764370425,2,2,1
5305371094173370470,1,1,1
-3083186809083703443,2,2,1
21102977317968370311,1,1,1
7575103079058370212,2,2,1
7475317655166370257,2,2,1
2181931094409337047,1,1,1
7255865661606370251,2,2,1
19976486639313370419,1,1,1
17605819264065370236,1,1,1
2266044872805037038,1,1,1
-9083748742803702567,1,1,1
16161771629892370290,2,2,1
6968846348157370350,1,1,1
-16367505879393702627,2,2,1
10862229580791370305,1,1,1
3404968837776370398,1,1,1
-17922722091873704655,2,2,1
-23279797716183704763,1,1,1
-5775090062313703815,1,1,1
18255419406600370311,2,2,1
15565296030918370245,1,1,1
-15032959781043702759,1,1,1
23362452072483370413,2,2,1
-18050393351223703344,2,2,1
10412354845848370467,1,1,1
5553846555012370368,1,1,1
-17615057142393702153,1,1,1
23387418867429370251,2,2,1
12394880334372370422,2,2,1
-13563804602523702999,2,2,1
-15519265714233704199,2,2,1
1739500356630637023,2,2,1
-7994985835833704544,2,2,1
-4277297290383704724,2,2,1
15634100972292370455,2,2,1
24479375079309370404,2,2,1
9481646502444370389,1,1,1
-15952605449673704928,1,1,1
10126133838402370242,2,2,1
-963818081055370326,1,1,1
-6265321093263702870,1,1,1
-20822692470093704157,1,1,1
515076616241137047,2,2,1
4583863019556370305,2,2,1
19801177644918370455,2,2,1
24984290027520370365,1,1,1
-25696769943543703506,2,2,1
-14599814076003704553,2,2,1
5994924560799370212,2,2,1
14762573537073370290,2,2,1
-18604423333623703665,1,1,1
21530328722946370281,1,1,1
-2251908331416370470,2,2,1
20370193467033370497,2,2,1
14755202952207370392,2,2,1
-18888283257393702924,1,1,1
12997523671857370281,2,2,1
24842520771027370458,1,1,1
-11825084340273702414,1,1,1
-25418221125243703515,2,2,1
-19838936926743704016,2,2,1
-22350048857523704283,1,1,1
11106856733781370485,2,2,1
-23004038887323702951,2,2,1
27212872708752370401,1,1,1
19571499544161370392,1,1,1
-3365669853303702996,2,2,1
15079636570440370404,1,1,1
-20770404987363704421,3,3,1
-2392951892157370281,1,1,1
-21005235220323704943,2,2,1
-14274083549313702060,2,2,1
-13368518315223704220,1,1,1
-14040241799223704883,2,2,1
13748432595225370296,1,1,1
7249998381075370443,1,1,1
3033311131590370206,1,1,1
2587896464705437032,2,2,1
25565070191529370374,2,2,1
-15122785388703704187,1,1,1
20262355498599370386,1,1,1
-21082149212433702846,1,1,1
-22930253548863703563,1,1,1
-22352892059403702534,2,2,1
23856704228004370401,1,1,1
-12822810232953702831,2,2,1
7782142506369370443,1,1,1
5843846284608370425,1,1,1
12959352901515370473,2,2,1
13520918556819370494,2,2,1
14484781218867370350,1,1,1
6724726197138370305,1,1,1
2041501783841437020,2,2,1
-7229001667983704811,2,2,1
19547476528602370344,1,1,1
1022667781056337047,1,1,1
-13199134401243703794,1,1,1
-12689817192093702222,1,1,1
-10992269191473704040,1,1,1
-10911114231153703125,1,1,1
14066178936870370326,1,1,1
19055218470096370335,2,2,1
-8480424380073703746,1,1,1
-24149968219683702012,1,1,1
3128140412400370200,2,2,1
-26563474242153703608,2,2,1
-10512784246953704469,1,1,1
-11333829546363703563,1,1,1
-19798024706133704937,1,1,1
-15082890639483704136,1,1,1
200457298656843702,2,2,1
-17553572692353703929,2,2,1
17517166029969370374,1,1,1
-3098668064403703482,2,2,1
-5574488733213703509,2,2,1
-529065871530370311,1,1,1
-24916739828763704967,1,1,1
4087427797815370413,1,1,1
7586371499823370359,1,1,1
10504738503072370383,1,1,1
22932487598787370266,1,1,1
-19703338838103704721,1,1,1
6907534569843370473,1,1,1
-12750001624443702108,1,1,1
-14494188413673703563,1,1,1
703256875996537038,2,2,1
19759047368634370479,1,1,1
-14324872785393703425,1,1,1
-18299703626853702204,1,1,1
24640138148871370347,1,1,1
-6804456302613702318,1,1,1
-15908870621913702459,2,2,1
6506823176562370224,2,2,1
22299602046648370356,2,2,1
8360437248852370215,1,1,1
12966786880506370428,1,1,1
4634628931737370422,1,1,1
-8353169951523703653,1,1,1
-19242466925403704985,2,2,1
-25881769507383702765,1,1,1
-13510032290073702960,2,2,1
23856616784298370437,1,1,1
-1637947992189370248,1,1,1
-21849100529523704775,1,1,1
22527386237436370449,1,1,1
-1159913853552370473,1,1,1
-7033261334913702378,1,1,1
7688539272564370401,1,1,1
13777286828913370275,1,1,1
3317780134956370320,3,3,1
-5866861705413702309,1,1,1
-3566157262023704361,3,3,1
-26770361801283703440,2,2,1
9476730138645370326,1,1,1
-11855834669733702072,1,1,1
16751845813425370419,1,1,1
6290606985216370260,1,1,1
15772269497037370386,2,2,1
-26937119061393703467,2,2,1
26481379704135370239,1,1,1
26368616326428370344,1,1,1
8586283741020370434,2,2,1
19579437988698370272,1,1,1
19020416710320370356,1,1,1
-11815431975303703197,1,1,1
9875323268394370221,2,2,1
-16842049911783703929,2,2,1
25266952313352370371,1,1,1
-13675707106893703665,1,1,1
18349832356182370266,2,2,1
998973144051937032,1,1,1
-23479993982943704322,1,1,1
21474073783653370233,2,2,1
-465766378119370359,1,1,1
3916640241750370431,1,1,1
8009193710568370395,2,2,1
-703339635090370371,2,2,1
-10518895647783703371,2,2,1
-917436605895370455,2,2,1
11309834795304370263,3,3,1
-23065196358873704418,2,2,1
6581518498494370224,1,1,1
15103052351838370302,1,1,1
21832336331913370317,1,1,1
-25080625093113704385,2,2,1
-9983753632653703107,2,2,1
20845447949343370296,1,1,1
11265941075394370434,1,1,1
21951288505872370353,2,2,1
-20300121468633702153,2,2,1
-616244105649370302,1,1,1
-4143315439323702195,2,2,1
3148157105046370371,2,2,1
-12639147078723704634,2,2,1
25106357336415370314,3,3,1
-20100120506523702537,2,2,1
2939075058802837038,2,2,1
-1790077048083370299,2,2,1
-4860938920593703692,1,1,1
-1619415950973370230,2,2,1
23659794526536370452,2,2,1
20134705114194370263,1,1,1
18768808330518370401,2,2,1
24198202672299370383,2,2,1
-16305666815973703560,2,2,1
-25229264615733703860,1,1,1
-10799040238953703299,1,1,1
-10863699260793702738,2,2,1
21868807826454370212,1,1,1
2380451101703137038,2,2,1
-3616203028863703857,2,2,1
16428073686828370377,1,1,1
-12073550162973703059,1,1,1
8777530542147370329,2,2,1
10265217151470370242,1,1,1
2228317861503037032,1,1,1
24121009444362370449,1,1,1
-8293759327413704349,2,2,1
-20683489417113702135,2,2,1
10085237560704370206,1,1,1
-20486744279673702750,1,1,1
-10595681644533704061,2,2,1
-23625670259283704937,3,3,1
26507476014936370266,2,2,1
7393726681173370254,1,1,1
11530883976426370476,2,2,1
-11235542078883703635,1,1,1
-21772441411173702654,1,1,1
-4545914905713703845,1,1,1
-25239853370313704859,1,1,1
-8797896123663702273,1,1,1
-20876943455493702795,1,1,1
-12075465650943704196,1,1,1
21845179785756370305,2,2,1
3420565446024370365,1,1,1
-19395901750383702933,1,1,1
10213533889482370299,1,1,1
13658484901659370215,2,2,1
11617979729352370206,1,1,1
-19120051528263704871,2,2,1
3659020411176370263,2,2,1
26189136346464370317,1,1,1
7980004673796370416,2,2,1
1514262119078737026,2,2,1
7820083266546370428,2,2,1
-26351101710753704145,2,2,1
-642219362475370269,1,1,1
-21709414473753702225,1,1,1
17364703825959370278,1,1,1
1354585929091237029,1,1,1
-1005999571887370443,1,1,1
-18621910262733703152,1,1,1
-24591447689823702285,1,1,1
786989162179237026,1,1,1
-16903768789473703221,2,2,1
17275359310296370461,1,1,1
-138802588879537038,1,1,1
25876322418519370248,1,1,1
-19202103350973702114,1,1,1
-1172025739458370368,1,1,1
-1493248369059370461,2,2,1
19353658773675370299,2,2,1
-19871214679923702606,1,1,1
-27629575617393704070,1,1,1
-7082003944983703887,1,1,1
-19800427249953702546,1,1,1
18467466502644370359,2,2,1
7808503264944370200,1,1,1
8210883600552370383,1,1,1
-6798807005553704301,3,3,1
18093899296137370311,3,3,1
-4381842851343702765,1,1,1
-23337941448153704109,1,1,1
-2429840476242370224,2,2,1
-13253947291473702552,2,2,1
9723428995482370278,1,1,1
19299767600421370473,2,2,1
13911344510643370290,1,1,1
23259869369928370203,2,2,1
-17171452876383704214,1,1,1
-18444549985773704061,1,1,1
11420537468388370365,2,2,1
-18561196496613704895,2,2,1
6835200718662370248,1,1,1
-16495255182363702657,1,1,1
-26911605487293703437,2,2,1
19422590146242370251,2,2,1
10728164220153370329,1,1,1
14970680142618370209,2,2,1
985489177618237020,1,1,1
17360750958126370371,1,1,1
-4460635225983703287,1,1,1
26728284969603370254,1,1,1
-7153663857213703416,1,1,1
-8262527361573702903,2,2,1
25896732752466370281,2,2,1
20520312705066370335,1,1,1
24449410047372370344,2,2,1
18333139942488370284,1,1,1
12596109276474370377,2,2,1
12098434096179370491,2,2,1
10403297247792370479,1,1,1
-25905506784393704379,2,2,1
2468856092232637032,2,2,1
27275129850069370470,2,2,1
-9098539609233702447,1,1,1
-8102593484193704400,1,1,1
18578401341624370446,1,1,1
-10552398684513703923,2,2,1
-10787820344073704214,2,2,1
23930361295845370296,2,2,1
15004204126761370353,1,1,1
-16061535169983702639,2,2,1
-23005827584343704163,1,1,1
13666891907376370410,1,1,1
23831366603169370218,2,2,1
5629784304810370278,1,1,1
-7404527001813702471,1,1,1
12952704169131370374,1,1,1
-20683777608783702105,1,1,1
-17251217832153704304,1,1,1
-1045397303988370296,3,3,1
10358378227137370212,1,1,1
-23559182383143704385,1,1,1
6479316682872370371,1,1,1
14184992110338370458,1,1,1
-472728993537370485,1,1,1
-23349200588883703920,1,1,1
-19435980329073704298,2,2,1
26134718739615370461,2,2,1
23575151227665370431,1,1,1
-26644336353543704421,1,1,1
-2477548084143370326,1,1,1
-15305840284113704115,2,2,1
-627910761549370371,2,2,1
23231294116485370497,2,2,1
-6573686397513704832,1,1,1
-19004064400263702333,1,1,1
-14188294157673702639,2,2,1
24860634223194370437,2,2,1
13148244557415370449,1,1,1
-16951134723303704178,1,1,1
9339750064365370374,1,1,1
8777043275652370272,2,2,1
-4095872352363704979,2,2,1
-13750950391083703569,2,2,1
-1431349506378370344,2,2,1
-20591364779973702180,1,1,1
20749488887793370278,1,1,1
4489102340925370455,1,1,1
-25830600878403704493,2,2,1
-480978236922370389,1,1,1
-21027565023543703161,1,1,1
-10934627866053703401,1,1,1
-8370685731393704355,1,1,1
24752630838189370461,1,1,1
22042555570494370389,1,1,1
23086367123910370284,1,1,1
-22547524014333704148,1,1,1
-414183099075370248,1,1,1
9100088625270370401,2,2,1
-4000582556163703035,1,1,1
17660128976397370359,2,2,1
-8490948221883703431,1,1,1
-26119839143013704934,2,2,1
14253077344302370476,2,2,1
825483103099537035,2,2,1
486456037181137041,2,2,1
27604930208517370341,2,2,1
-609016064643370452,1,1,1
-8580293358663703785,2,2,1
-5291118918813703242,1,1,1
-9956157192843702954,1,1,1
15125763568233370344,1,1,1
-3122253421413703878,2,2,1
16560793162530370263,1,1,1
4623682038306370269,2,2,1
17326858909212370326,2,2,1
26451919786566370293,1,1,1
-20472835125273702543,1,1,1
-1559712003810370275,1,1,1
-12096609982563703425,1,1,1
-5503608811833704556,2,2,1
-2648184564492370383,2,2,1
12463427802756370311,2,2,1
-5978323032663704478,1,1,1
15675594256887370260,2,2,1
6914092832115370482,2,2,1
-12006128226453703704,2,2,1
-4524768760173703908,1,1,1
25697727913662370320,1,1,1
10300139103000370434,1,1,1
12825122526714370263,2,2,1
-17797402614273704667,2,2,1
-24852936764343704151,1,1,1
-26200744353063703296,2,2,1
23756456407278370215,2,2,1
26871017584926370470,2,2,1
-22488360613893704490,2,2,1
18441790158534370215,1,1,1
4224602632380370392,2,2,1
14556455825583370305,1,1,1
-18227423613483703107,1,1,1
-26249732611893704979,1,1,1
-26203368179553703020,1,1,1
-8449803343053703143,1,1,1
-2827770862272370398,1,1,1
14878398955698370476,1,1,1
19464837096378370311,1,1,1
-17286672352593703830,1,1,1
6527835877929370251,1,1,1
25066651995825370269,1,1,1
4220307138297370254,1,1,1
-19931470360593702825,2,2,1
27340108590699370326,1,1,1
16897437807228370395,1,1,1
22542070731630370344,1,1,1
-19185374534193703008,1,1,1
25444487210226370263,1,1,1
7599097139787370314,2,2,1
-15378219683613704454,1,1,1
-26518856110233704778,2,2,1
-1864427599485370467,2,2,1
-14474553567273702534,1,1,1
20766185552112370236,1,1,1
14210765578674370203,1,1,1
3822205087635370341,1,1,1
636279436430437035,1,1,1
-4303823857593704508,1,1,1
3077586456789370410,1,1,1
19166765288778370362,1,1,1
27387132657777370263,1,1,1
-3816101853693702744,1,1,1
571887664824037023,1,1,1
-11379228662943703245,1,1,1
-22541011555563703314,2,2,1
-22579725242193704742,1,1,1
6265172285781370362,1,1,1
24668634276420370299,1,1,1
26147036990721370428,1,1,1
10075983120918370323,1,1,1
21932605864392370284,1,1,1
26517769593546370281,1,1,1
25177000859571370224,1,1,1
-21223685012943703167,1,1,1
7349073127224370455,2,2,1
-10448227973253704757,1,1,1
-15977772141183704133,1,1,1
15811814354472370281,1,1,1
-12869036226273702315,2,2,1
947491149132637047,1,1,1
25689452439225370269,1,1,1
-11983902966033702057,1,1,1
-7165895517843703047,2,2,1
17407610654103370311,2,2,1
-11327670329403702558,1,1,1
6728137154247370494,2,2,1
-1916556339717370221,1,1,1
-20456808139023702228,2,2,1
19879089653913370350,1,1,1
-1215612608178370455,1,1,1
-27451624650963703542,1,1,1
15900525192984370434,1,1,1
15086799309423370359,1,1,1
6466211423823370233,1,1,1
17458865518233370272,1,1,1
-7301148579783703050,1,1,1
7079640113484370491,1,1,1
5910461292438370206,1,1,1
-13507541512473702966,1,1,1
5122134058143370371,1,1,1
-12864016453323704772,1,1,1
-7683587902293703071,1,1,1
-228392773794637023,1,1,1
22395062404938370407,1,1,1
-1588987631532370209,1,1,1
-5393953699743703791,2,2,1
-10325727481623702309,1,1,1
-14142248892063702621,2,2,1
-18919340307543703455,2,2,1
-18492601244763702360,1,1,1
23263794385848370248,1,1,1
24273675413808370497,2,2,1
-25413045091413704073,2,2,1
9642579133539370287,2,2,1
-19055509582173704958,2,2,1
19442601882792370254,1,1,1
18293187102561370386,1,1,1
20094142462668370266,1,1,1
16676778782577370308,2,2,1
-9653860013613702510,1,1,1
-15116225597583704409,1,1,1
-1423493525289370491,2,2,1
12887692584351370347,1,1,1
24133836745677370383,1,1,1
-5532483971673702765,1,1,1
-24379662946203702840,2,2,1
2678820132704437020,2,2,1
16493647069059370428,1,1,1
8235820184148370473,1,1,1
-24397572425823703554,2,2,1
19542247085847370398,1,1,1
-24285984286833704652,1,1,1
4009415051238370410,2,2,1
7444685026035370284,2,2,1
2691907931586937038,2,2,1
8727401065428370353,2,2,1
-24979455474003703092,2,2,1
3106206956118370470,2,2,1
-16630406748393703971,1,1,1
20078307711246370311,1,1,1
-9463926132783702534,1,1,1
22146893614551370251,1,1,1
-6492117071913703890,1,1,1
19427091291873370290,1,1,1
-23220937094703704394,1,1,1
18746999401734370368,1,1,1
27023584375608370440,2,2,1
24024339627426370236,1,1,1
26629056482919370389,1,1,1
-5591536742793704793,1,1,1
-17390798444643703032,1,1,1
21187929731547370458,1,1,1
-11322531000933702867,1,1,1
-6510105731283703881,1,1,1
-369064650411370401,1,1,1
-4515708202773702450,2,2,1
-3979859183043702417,1,1,1
16657473839232370365,1,1,1
15101385538194370464,2,2,1
-11398687446723702744,2,2,1
10034411220171370251,2,2,1
-21976852411113704088,1,1,1
-3232828418253704271,1,1,1
-1029748882569370443,1,1,1
7746122527557370236,2,2,1
-6150759215553703143,2,2,1
-12498287206953702273,1,1,1
24148914932232370290,1,1,1
22292487180192370314,1,1,1
5396716990563370467,2,2,1
17189235651582370212,2,2,1
-24841454466903702009,1,1,1
8474586584265370419,1,1,1
9870107712972370437,2,2,1
-20887121815233702117,1,1,1
-6702111460623703710,2,2,1
27063061533759370347,1,1,1
-21149394735633702225,2,2,1
-13855071438513704139,2,2,1
16647769474446370227,1,1,1
-19958554834743703134,1,1,1
-11466180887973704247,2,2,1
11013018535632370341,1,1,1
-24096868608573704868,2,2,1
25994989343742370296,1,1,1
-15947481351723704493,1,1,1
1522403329829437047,2,2,1
-18718410903033704799,2,2,1
-24053809959303703977,2,2,1
-7140375775503704172,1,1,1
27021567010827370383,1,1,1
-9899525332653702996,2,2,1
-22273989217023702582,2,2,1
-19670163684783704877,2,2,1
2967200107650337041,2,2,1
-12707904823203702804,1,1,1
11943886165002370272,2,2,1
-27400144748403703935,2,2,1
8606003656113370296,1,1,1
19732952758596370413,1,1,1
-25471597271403702990,1,1,1
3280121702637370464,2,2,1
14719511746908370401,1,1,1
11720928081636370407,1,1,1
19347762450018370467,1,1,1
-21035410816983703065,1,1,1
-2520875776707370410,1,1,1
8848275770592370224,1,1,1
-21502240109373704121,1,1,1
8970542995482370380,1,1,1
-6646286060223703068,1,1,1
10253240733651370290,1,1,1
17975040690051370215,2,2,1
-336487897767370434,2,2,1
9399059881338370245,1,1,1
15520129319424370266,1,1,1
1137794237222737032,1,1,1
-18504888896583703188,1,1,1
3117726917769370485,1,1,1
15534989278728370305,1,1,1
-1701358330017370284,1,1,1
-17194581499083702771,1,1,1
-19922837829393703308,1,1,1
9983977693326370299,1,1,1
2841832534956637023,1,1,1
-13944503350473703020,1,1,1
3522599479368370413,1,1,1
-20315300663823702942,1,1,1
-23706869700453702288,1,1,1
-6721464967593704766,1,1,1
13103792030313370212,1,1,1
-19109682303903704928,1,1,1
2551365760014037026,1,1,1
-11553502372653703467,1,1,1
-5435747003553703023,1,1,1
22374596516484370386,1,1,1
-25008184556223702687,1,1,1
25567287387441370239,1,1,1
20472691032771370284,1,1,1
16807299555789370437,1,1,1
-11014104222033704157,1,1,1
21386602779171370320,1,1,1
3822780252069370224,1,1,1
12923235899751370299,1,1,1
14306187812898370371,2,2,1
7892840523255370209,2,2,1
-23657839627173704166,2,2,1
2495108319279037044,2,2,1
-462476471238370335,1,1,1
15060866156637370248,1,1,1
22218945087141370221,1,1,1
-25198853933223702948,2,2,1
26182645246116370233,2,2,1
2199355150720237044,2,2,1
15728951654574370248,1,1,1
-11445789791733703296,1,1,1
18628407307236370395,2,2,1
984800040906337029,1,1,1
25386069365679370206,1,1,1
24146401694934370449,1,1,1
-2279422752582370404,1,1,1
14753782264215370380,1,1,1
3857538048720370236,1,1,1
-9782671698033704454,1,1,1
-12655289493993704532,1,1,1
-7758625473423702189,1,1,1
-13833921237483704844,2,2,1
13010746770780370413,1,1,1
25306885648338370200,1,1,1
27041344516218370353,1,1,1
-344088287028370437,2,2,1
-6902564261043704112,1,1,1
6721193724006370380,3,3,1
-1065805232763370311,1,1,1
-11996839547283704175,2,2,1
-27555587576163703587,2,2,1
-18446498319333704259,2,2,1
-18465593732373704445,1,1,1
-13438923192843703581,1,1,1
27320208960183370431,1,1,1
-7109885047233703509,1,1,1
-300609111405370305,2,2,1
-24248178970773704961,1,1,1
-26318635443333702903,1,1,1
-8107009343703704349,1,1,1
-27262720934733704916,1,1,1
-24050997561183703938,2,2,1
16461171506367370347,1,1,1
23460652738602370230,1,1,1
-4879357236693702450,1,1,1
2331111104004037041,2,2,1
-7908127098423702663,1,1,1
19281390742296370281,1,1,1
-12619210665153703401,1,1,1
453939103155937023,1,1,1
-16909551955083704406,3,3,1
12582487098372370281,1,1,1
-14908902932763703704,1,1,1
-4270541653413704253,2,2,1
18696660048522370245,1,1,1
-4954396897533703002,1,1,1
-6050357341473702450,2,2,1
10139566852719370332,1,1,1
5284916317356370335,1,1,1
-1106460341217370287,1,1,1
-18405332819163703245,1,1,1
-11054793154083704808,1,1,1
13429331198052370404,1,1,1
16880573816835370251,1,1,1
-401206512432370470,1,1,1
-3342755215533703083,2,2,1
-14231823689673704949,2,2,1
25640748519537370251,1,1,1
-16386104537703704229,1,1,1
-25107277732443703548,1,1,1
-5889063088653703191,1,1,1
17276135121510370230,1,1,1
-21312137083713703626,1,1,1
-5991070814583703491,1,1,1
17700696354111370305,1,1,1
-11781341788203702279,1,1,1
10061548726245370362,1,1,1
-27490915586403703383,2,2,1
-3316671285693702864,2,2,1
3497796013764370254,2,2,1
10527616018296370410,2,2,1
-6741713052453704397,1,1,1
-5970527231823702498,1,1,1
-26729023071123703857,1,1,1
-9798924096303703059,1,1,1
-6583531247253703572,1,1,1
2719405187630437041,1,1,1
