user_id,number_transactions_drinks,number_of_days_drinks,number_of_geo_hash_drinks
-5103718931043702699,2,2,1
7196177772519370281,1,1,1
-10810793538003704748,2,2,1
17210881252179370467,2,2,1
-9454859145933704511,1,1,1
-5978323032663704478,2,2,1
2421259525065637044,1,1,1
-13337901243843703401,2,2,1
25805297085882370200,2,2,1
-325328581353370203,2,2,1
-1769400145968370239,1,1,1
7736282798691370467,2,2,1
13441534070592370266,2,2,1
-3876254458233704427,2,2,1
-7165895517843703047,2,2,1
-19194389143143704469,2,2,1
-20900840453973704370,2,2,1
22317842699466370227,2,2,1
-16997695344723704439,2,2,1
-12386106897693703848,1,1,1
-26644336353543704421,1,1,1
-4087556143833704169,2,2,1
-6532114582533702615,2,2,1
-18105827559393702165,1,1,1
8850643577394370368,2,2,1
-17160044023353704058,2,2,1
18215659239231370422,2,2,1
-1462521642789370389,1,1,1
20886733890192370206,2,2,1
-9462470972613702954,2,2,1
-13852175220633702150,2,2,1
-21275922735843703158,2,2,1
-17133607687323702375,1,1,1
-22591705899273703398,1,1,1
-3817893469593704160,2,2,1
-26233362656373703302,1,1,1
26892437549244370407,1,1,1
-7119574104393702108,2,2,1
-2815261793667370266,1,1,1
-21502240109373704121,1,1,1
16266347082228370332,1,1,1
-15364011206883702555,2,2,1
-24684881828193703734,2,2,1
21779424867372370404,2,2,1
1393355921455537035,2,2,1
1408500052118137038,1,1,1
-6668145835263703365,2,2,1
4833201546462370290,1,1,1
10868339381028370245,1,1,1
12023495588046370269,2,2,1
21018545738382370488,3,3,1
15187838802405370473,1,1,1
-14458865388813702354,1,1,1
2586161272778737023,1,1,1
-14173916783883703236,1,1,1
14296997777601370452,1,1,1
-8585071508403703194,2,2,1
-15777272979753704475,1,1,1
21724286819583370440,1,1,1
-23143488211983702600,1,1,1
-27320833191183704742,1,1,1
-16788342435693703038,1,1,1
22717656102951370494,1,1,1
-16593466545003702741,1,1,1
16968438060408370389,2,2,1
-8171268915903704514,1,1,1
20836005437928370254,1,1,1
-17861953123983704220,2,2,1
-21655953594303702030,1,1,1
-24285984286833704652,1,1,1
-25634388392493703731,1,1,1
-4277297290383704724,2,2,1
-13350216747993703716,1,1,1
-19089609381723703638,2,2,1
-16546885866903702624,1,1,1
-10120218222813702399,2,2,1
-10603848007443704838,1,1,1
4701708449409370479,2,2,1
15675594256887370260,2,2,1
-12789649741443703620,2,2,1
-4524768760173703908,1,1,1
-5588122726263703806,1,1,1
6290606985216370260,1,1,1
22288915969161370296,2,2,1
11364190167180370326,2,2,1
19824129759456370434,1,1,1
-26545664627133703569,1,1,1
12787416949461370422,2,2,1
6641765694063370494,1,1,1
17189564915502370212,1,1,1
-6902564261043704112,1,1,1
-24857054273403702822,1,1,1
-12639147078723704634,2,2,1
22844640819822370383,2,2,1
17680828051338370269,2,2,1
2806357348019737038,2,2,1
-1635831956526370275,2,2,1
-22632915024783702159,2,2,1
-22095602799693703419,1,1,1
-14776967406993704385,1,1,1
-14775036037293702309,1,1,1
7599097139787370314,2,2,1
-14240193804063702432,2,2,1
-160750557912337035,2,2,1
26782154372643370404,2,2,1
26308895913282370347,1,1,1
-22799258507133703683,2,2,1
19542247085847370398,1,1,1
25793010187941370245,1,1,1
-7874114166063702918,3,3,1
26467355246415370296,2,2,1
2887913188093837047,1,1,1
17363142248790370275,2,2,1
16610427486966370248,2,2,1
5305371094173370470,1,1,1
-24206194759593702918,2,2,1
-24025291149393704469,2,2,1
-16903768789473703221,2,2,1
-16831488257733702066,2,2,1
19706643481131370392,1,1,1
15027084140841370239,2,2,1
-22158931595133704661,2,2,1
-20920449130653703092,2,2,1
-4261899912123703236,1,1,1
-16220948383743704529,1,1,1
2904977676109237032,1,1,1
-25673482459323704601,1,1,1
1971441093408937041,1,1,1
17037398278923370251,1,1,1
3451021188366370395,1,1,1
24640138148871370347,1,1,1
-2877207623241370419,2,2,1
-8549751962163703713,1,1,1
24065332652709370482,1,1,1
15275011395579370230,2,2,1
21497021398449370347,1,1,1
-7826610857493704748,1,1,1
-21355751242353704742,3,3,1
-1619415950973370230,2,2,1
26340154426272370383,1,1,1
25515549556287370398,2,2,1
7954818859125370239,1,1,1
14566897362834370482,1,1,1
24752630838189370461,1,1,1
-15276524200323703281,1,1,1
-21546934078773703731,1,1,1
10253240733651370290,1,1,1
-18763802289243703323,2,2,1
-25619934749703702588,1,1,1
19490660793120370269,1,1,1
-7779524523363702585,2,2,1
12334783429335370356,2,2,1
-11708208178713703887,2,2,1
-6130882217973703947,2,2,1
-10716132755883702060,1,1,1
-7768072841193704103,2,2,1
2025210253659037044,2,2,1
6713143784997370302,1,1,1
5964546723342370335,1,1,1
20766185552112370236,1,1,1
-15827457621993703185,2,2,1
15869488378671370434,2,2,1
-2765838597156370473,1,1,1
-12707904823203702804,1,1,1
-4810247570493704907,1,1,1
-17681592243033703503,2,2,1
5040610585062370422,1,1,1
16090073301378370389,2,2,1
-27074824144953703674,1,1,1
16272843517686370248,2,2,1
-20226789348213703113,1,1,1
13903023483207370227,1,1,1
-9575530033503704631,1,1,1
-26110179493713704751,2,2,1
-2929499797947370356,1,1,1
-7488093857373704487,2,2,1
-17588247765363703230,2,2,1
5189675296176370404,1,1,1
2982577792920637041,2,2,1
-25552234248153704142,1,1,1
-22843899054093704256,1,1,1
8170547517870370284,2,2,1
22453267900473370479,1,1,1
-4287918623193703257,1,1,1
-13341449810343703524,2,2,1
24968652574569370257,1,1,1
4274181883692370278,2,2,1
-20064241167663702330,1,1,1
6285446366511370323,1,1,1
2790669980334337041,1,1,1
12923760062823370428,1,1,1
11835018082146370479,1,1,1
-7908127098423702663,1,1,1
-11594394440643703194,1,1,1
11883087949965370473,1,1,1
12888768577440370215,3,3,1
-12361782112953704763,1,1,1
-17944169665953702666,1,1,1
-24630898198983703089,2,2,1
13810062216348370335,1,1,1
4928835109977370401,1,1,1
-8992520638833704493,1,1,1
-9782094992133703659,1,1,1
14164060616250370416,1,1,1
2351721232831237026,1,1,1
8683642167204370482,1,1,1
24284905892415370485,1,1,1
-26063422826613703665,1,1,1
1056435048946837038,1,1,1
25263304101618370404,1,1,1
-16406387174463702408,1,1,1
13510871523396370467,2,2,1
-6813519610383703002,1,1,1
4220307138297370254,1,1,1
-553159622532370293,2,2,1
-19779856318773702222,1,1,1
11402368369716370308,1,1,1
8137442321088370440,1,1,1
-19416041729763702030,1,1,1
3088962575400370494,2,2,1
17638899520485370401,1,1,1
-5246713441263703296,1,1,1
-22155753067113702477,1,1,1
-21035410816983703065,1,1,1
-8237925167613703401,1,1,1
-10849054677603703536,1,1,1
17763574682649370407,1,1,1
17444494981536370338,1,1,1
-14628295785963704613,1,1,1
-14462445503253704328,1,1,1
-19152114668103704082,2,2,1
-15987104683533704691,2,2,1
23495657152689370344,1,1,1
-12825197375403703176,1,1,1
-13415545279593704481,2,2,1
-12887334058413703578,1,1,1
-22905800757813703830,1,1,1
-25205552429283702996,1,1,1
16939305023139370350,1,1,1
-10286367100683702291,1,1,1
22872623253009370368,1,1,1
17602916851602370353,2,2,1
-18757286176623704406,1,1,1
7396116593736370224,1,1,1
-19962613236033703944,1,1,1
26703465137034370290,1,1,1
9890730080568370278,2,2,1
19124336460237370431,1,1,1
23108547682431370401,2,2,1
-24147705499173702237,1,1,1
5178491632263370239,1,1,1
24741467721711370281,2,2,1
15804260384205370281,2,2,1
-10992269191473704040,1,1,1
10271382835200370401,1,1,1
5095315436646370329,2,2,1
24797585423709370227,1,1,1
9017429585640370425,2,2,1
6627603814728370233,1,1,1
-220796487030637026,1,1,1
-16351113431763702570,2,2,1
-15734366319003702222,2,2,1
-13698232346733703509,1,1,1
-15498225443973703362,2,2,1
-6896446842513702597,2,2,1
-14299028009103704430,3,3,1
21403988851797370215,2,2,1
18643882228332370326,2,2,1
13143226789752370425,2,2,1
26544267917190370347,1,1,1
17573031481320370473,2,2,1
-27222876229833703002,1,1,1
-19208226025773702255,2,2,1
11293407399588370416,1,1,1
-21550752375963702762,1,1,1
-2046253508856370227,1,1,1
-20472835125273702543,1,1,1
15458028056253370245,1,1,1
-8130573979503703575,1,1,1
-21984386171733703746,1,1,1
-19574582342073703728,1,1,1
6880187657070370302,2,2,1
1606793235579637029,1,1,1
23160639400356370464,1,1,1
-16386104537703704229,1,1,1
23988939455751370260,1,1,1
20709606418593370497,1,1,1
-21217249241493703914,1,1,1
16728169830702370440,1,1,1
11193373860573370335,1,1,1
-13191911053473703596,2,2,1
24827343858465370278,1,1,1
-15363991735863703344,1,1,1
10195210192152370401,1,1,1
8184719888607370443,1,1,1
-663512962416370218,1,1,1
-14661252706593703560,1,1,1
9494382949740370485,1,1,1
-10580757257193704637,1,1,1
-21502880635143702561,1,1,1
-17883323233533704547,1,1,1
-18505966743273704847,1,1,1
11728331984451370404,1,1,1
21962062491054370236,1,1,1
-5438722798023702639,1,1,1
-980227360143370329,1,1,1
-4279301908173702765,1,1,1
-16191544543713703386,1,1,1
2422568333003137044,1,1,1
-6692062482573704508,1,1,1
-490939749417370374,1,1,1
-25372909271223704763,1,1,1
20497079052426370407,1,1,1
-3683143893453702441,1,1,1
25295643855885370344,2,2,1
-13406234080893703860,1,1,1
25362152752029370353,1,1,1
-8744188704363704271,1,1,1
-11785544435373704739,2,2,1
1616430581048437026,2,2,1
-12281729609673704967,1,1,1
18120169716942370374,1,1,1
-9798924096303703059,1,1,1
-24296462738463702435,1,1,1
-19449872029803704289,1,1,1
-17008305612303703053,2,2,1
-8928737488773704004,2,2,1
14326178682153370260,2,2,1
-19955511603423702249,1,1,1
-11177042629323704436,2,2,1
-5373148601823702237,2,2,1
4831101685887370371,1,1,1
11558440050546370473,1,1,1
6219191762172370485,2,2,1
-2580436412400370248,1,1,1
8377959952509370425,2,2,1
24539425087032370227,2,2,1
-4433930369793703491,1,1,1
-22861540999713704784,1,1,1
-18176480106753702003,1,1,1
17313703417221370251,2,2,1
11630665143261370290,1,1,1
11935861078278370212,2,2,1
-18558917030043702765,2,2,1
19905736873827370329,2,2,1
11582321299662370359,2,2,1
52562177510733702,1,1,1
20833129554843370344,1,1,1
-14474553567273702534,1,1,1
2892131329614637044,2,2,1
-2109311882115370389,2,2,1
-14329343936913702246,1,1,1
-9623806188603704136,1,1,1
-26313093709893703926,1,1,1
-22158717849903703845,1,1,1
-11464153504623703599,1,1,1
11309834795304370263,3,3,1
16465898410470370452,1,1,1
-3943683694953703593,1,1,1
-27521154377013704847,2,2,1
23450579417520370311,2,2,1
11298909235368370380,1,1,1
-15083043950463704841,1,1,1
-14227260188523702858,1,1,1
-17032936939353704436,2,2,1
-16598950634163704889,1,1,1
-3383365256613702168,1,1,1
7259301891228370407,2,2,1
-17718686746383702264,1,1,1
-19635571605153702864,1,1,1
5542225923603370203,3,3,1
-17835338105523702651,1,1,1
571887664824037023,1,1,1
9529114848030370461,1,1,1
11360181076401370449,1,1,1
-1102474568937370434,1,1,1
-2031863624706370344,1,1,1
5609418566901370221,1,1,1
-18554653059543702180,1,1,1
24906426298782370479,1,1,1
-10951724312103704754,1,1,1
12595522896120370263,1,1,1
16541173850220370425,1,1,1
20034786505614370389,1,1,1
-7683587902293703071,1,1,1
1749757047729037023,1,1,1
655217454693637032,1,1,1
-4237950791733703980,1,1,1
-2114133275553370317,1,1,1
-12465520836633703287,1,1,1
3291606552951370305,1,1,1
855452064953437026,1,1,1
-12784397694693704259,1,1,1
17593036848096370236,1,1,1
-11622815800863702483,1,1,1
-24499794596613702018,1,1,1
6750533999733370431,1,1,1
11028345069447370320,1,1,1
-15151344330333704016,1,1,1
22374596516484370386,1,1,1
-3379048728123704769,1,1,1
-13462631778123704256,1,1,1
1052677433844937038,1,1,1
-8774347908273702753,1,1,1
-24156655128093702135,1,1,1
-22517505886263704130,2,2,1
-22646178146943703608,1,1,1
19336183081644370443,1,1,1
-9979138123743702663,1,1,1
-27011332176783703149,2,2,1
5911092945357370266,1,1,1
-5415101034303703062,2,2,1
15265885420221370212,1,1,1
5301236576727370281,1,1,1
-14673503660793703719,2,2,1
6808261190853370224,2,2,1
27231271788069370431,2,2,1
22493396223048370272,2,2,1
-27419860974873703212,1,1,1
13744194912198370290,1,1,1
-16044865154283702087,1,1,1
9305530248687370377,1,1,1
-25399991236653703152,1,1,1
6737352984546370242,1,1,1
26407931331606370389,2,2,1
-11532491637273703965,1,1,1
-18260075347863704496,1,1,1
-17149840377123702237,1,1,1
11136356224875370440,2,2,1
17275866728265370236,1,1,1
1087769852672437044,2,2,1
-4443549765033704841,1,1,1
-1094563209777370452,1,1,1
19801291273908370299,2,2,1
-14915338507683702972,2,2,1
26379623345313370218,2,2,1
-10824214813443702408,1,1,1
-20033562122553704643,2,2,1
4767254576784370404,1,1,1
3741671323704370467,2,2,1
14484781218867370350,1,1,1
-17465693458833704415,2,2,1
-19260596672973703623,2,2,1
11569549360578370446,2,2,1
19966168197267370266,2,2,1
-24147389406963704373,1,1,1
10845522117240370254,2,2,1
-3874632249393704064,1,1,1
27492302063298370362,1,1,1
-23842209976593704208,1,1,1
-21917543612943702213,1,1,1
-4793628912063704640,1,1,1
-14577748090563704805,1,1,1
-23867696428863704541,1,1,1
20825205405237370233,1,1,1
25876322418519370248,1,1,1
24373360784940370458,1,1,1
26567914983225370350,2,2,1
2911432050009037041,1,1,1
13802168461227370422,1,1,1
11769521542704370230,1,1,1
-20120882297733704307,1,1,1
-19109682303903704928,1,1,1
10213533889482370299,1,1,1
20658804076368370257,1,1,1
5621617635819370389,1,1,1
-22753366620363702669,1,1,1
20720313981243370224,1,1,1
4976675863428370488,1,1,1
-20315300663823702942,1,1,1
-7812058566123704895,1,1,1
17851378431228370371,1,1,1
6070285067277370263,2,2,1
829106889413437041,2,2,1
22963487375838370248,2,2,1
-19061291770593703530,1,1,1
-5128451988753704055,1,1,1
1928503447674037020,1,1,1
20091350469402370407,2,2,1
18761647525746370398,1,1,1
-13811118795393703908,1,1,1
-22579725242193704742,1,1,1
-11001927785403704700,1,1,1
19721864832453370260,2,2,1
-22164466100793703560,1,1,1
21681241830729370344,2,2,1
1674082467977137035,1,1,1
-11350326383403704283,2,2,1
-7078499380413702984,2,2,1
-24778630334643702294,2,2,1
-4222309640283703704,2,2,1
1893135566241637035,1,1,1
10504311618840370332,1,1,1
-25295830743063703404,1,1,1
18092175018639370287,1,1,1
25099854691530370203,2,2,1
2281390189508737023,1,1,1
-11865167520873704100,1,1,1
-564598085079370242,2,2,1
-10976845930893702984,1,1,1
-20025234143583702135,1,1,1
1459050928389937020,2,2,1
21311736390924370395,2,2,1
14828876370183370320,1,1,1
-23276293252233702738,2,2,1
-1612795230105370485,1,1,1
4203207646458370266,2,2,1
8141986671072370287,1,1,1
-9655530370053703329,1,1,1
-19446628388373703086,1,1,1
-755820350205370482,2,2,1
347915822772037023,2,2,1
-26806885541553704241,1,1,1
23784774995001370215,1,1,1
-19571962557093704682,1,1,1
6124818185637370458,1,1,1
-21059313617853702426,2,2,1
-26880245053113702489,1,1,1
-3728967983223703914,1,1,1
-10355277932373702231,4,4,1
-21585606890763703821,1,1,1
9510207836058370230,1,1,1
15423522823086370419,1,1,1
-15378219683613704454,1,1,1
10892062727919370317,1,1,1
3526389786156370371,2,2,1
-1238069166612370206,1,1,1
-25747185787263702645,1,1,1
-17742838516113702180,1,1,1
27517106032527370242,1,1,1
11983574781912370362,2,2,1
16119457374630370206,1,1,1
-14147119396173704352,1,1,1
20647702209540370308,1,1,1
947254023926137041,1,1,1
-4105293096303704805,1,1,1
7559051118792370398,1,1,1
-23146767376863702801,1,1,1
13746989273031370446,1,1,1
-19758942762693702114,1,1,1
-23620952136633702354,1,1,1
3420565446024370365,1,1,1
16389172685739370386,1,1,1
1328720737657837038,1,1,1
131128603497093702,2,2,1
-2775906046374370215,2,2,1
-7255137538023703461,1,1,1
16209162467727370206,2,2,1
26178240677958370389,2,2,1
9459481708857370320,1,1,1
23795866329384370497,1,1,1
20272701933021370206,1,1,1
2226732474429637047,2,2,1
12270166019031370383,1,1,1
-15440297013453703635,1,1,1
6888953965410370446,2,2,1
6103724628207370467,2,2,1
25637224576350370437,1,1,1
20623062453612370380,1,1,1
11485163808750370467,1,1,1
-2767317597219370419,2,2,1
-13498272757233702780,1,1,1
-6217221192573703953,1,1,1
10644007017864370434,1,1,1
-11096454485163702057,1,1,1
25177000859571370224,1,1,1
26788390811871370278,2,2,1
-19004064400263702333,1,1,1
-16880227810623704031,1,1,1
-412383008727370467,1,1,1
13570548069948370269,1,1,1
3825721578300370440,1,1,1
18210171935631370380,1,1,1
13500914939166370239,1,1,1
25170785384865370455,1,1,1
19692941088669370449,1,1,1
13405398274965370410,1,1,1
3523033504821370203,2,2,1
-25901529986403702546,1,1,1
-22784328990183703746,1,1,1
12252711511068370443,1,1,1
9689463023205370452,1,1,1
-500811591657370203,2,2,1
-16277771681523704817,1,1,1
-26914121338353702354,1,1,1
22044585035655370203,1,1,1
19464837096378370311,1,1,1
-24269305646073703659,1,1,1
-25269844919013703818,1,1,1
26313701570976370404,1,1,1
-2431610850609370353,1,1,1
-19319053256043704151,1,1,1
-11080208173473702495,1,1,1
-16584011696673704238,1,1,1
-16271968768323703074,1,1,1
63580891167423702,1,1,1
-9901896017013703596,1,1,1
-16536754927323702363,1,1,1
5683843865088370476,1,1,1
10061548726245370362,1,1,1
-908672873130370218,1,1,1
-21202981795953703491,1,1,1
4055317088247370410,1,1,1
15340231187259370230,1,1,1
4455342086097370350,2,2,1
-24855845262783704592,1,1,1
2661019990242037035,1,1,1
20436768041577370380,1,1,1
18067437225708370326,1,1,1
26149313051061370320,1,1,1
21653011766319370419,1,1,1
-21175702265463704175,1,1,1
-19966004946123703176,1,1,1
-19871214679923702606,1,1,1
-11553502372653703467,1,1,1
12623107724235370425,1,1,1
-15830659391643703020,1,1,1
-14912205684603703041,1,1,1
-21320254300383703080,2,2,1
-14387060543463702186,1,1,1
-11899942245543703404,1,1,1
19750574368917370227,1,1,1
-6907740245103703257,1,1,1
-10678106650773703977,2,2,1
13698367599090370320,1,1,1
-11572087298673702843,1,1,1
15192123788832370347,1,1,1
20125219751286370215,1,1,1
-24151136875503702801,1,1,1
-16329310578813703128,1,1,1
-22451530727163704280,1,1,1
-15230088138813702465,1,1,1
-8436999202773703620,1,1,1
10967781941544370497,2,2,1
10027582666866370416,1,1,1
12345514335918370239,2,2,1
-6687916453293704148,2,2,1
6669431545323370308,1,1,1
-10325727481623702309,1,1,1
8832015705927370371,2,2,1
-5091938055993704442,1,1,1
-5837559797403703203,3,3,1
24924551203533370257,2,2,1
2897211850115137041,2,2,1
20094142462668370266,1,1,1
-13403823071763702594,1,1,1
-20398086964773703827,2,2,1
15220347405474370350,1,1,1
-17696376843423702726,1,1,1
-5889461750133703962,1,1,1
24971241417177370404,1,1,1
-11228969153313703779,2,2,1
-13198496316663703635,2,2,1
-1934799326670370431,1,1,1
-2867206971579370440,2,2,1
9999530323692370401,2,2,1
-6404548948893704619,2,2,1
-12611656175343702414,2,2,1
10370440297509370401,1,1,1
23086367123910370284,1,1,1
-9037255602993702354,2,2,1
13911344510643370290,1,1,1
-11241179857683702687,1,1,1
497023647090337035,2,2,1
2181931094409337047,1,1,1
19017762661239370446,1,1,1
1006702492308037020,2,2,1
623940781700437041,1,1,1
-14133098336163702651,1,1,1
9476730138645370326,1,1,1
-9245368375233704199,2,2,1
-21123125357073703752,1,1,1
3649198855608370266,1,1,1
-6863852396043702387,1,1,1
23864356116060370368,1,1,1
18861002786088370389,2,2,1
9117232822494370407,1,1,1
-17370752069943702846,1,1,1
-3622612556793704874,1,1,1
10830232290198370239,1,1,1
-10007201691963702807,1,1,1
11511213001353370200,1,1,1
15275373865806370362,1,1,1
-14948461249923703704,1,1,1
-24321515632533703224,1,1,1
3498069759309370317,1,1,1
14741120233740370431,1,1,1
-23985090736533702045,1,1,1
2765330340166237029,1,1,1
26015244130923370410,2,2,1
-24635436863733702579,1,1,1
-8440953987363702684,1,1,1
-12049851346053702543,1,1,1
21161356179417370446,1,1,1
2013961875099937023,2,2,1
26213794084809370437,1,1,1
11102170479753370317,1,1,1
-16851308729043702477,2,2,1
-142237796994037038,1,1,1
-27110113710153703989,1,1,1
-10530223310823704751,2,2,1
4666939256193370251,1,1,1
1220376565395937032,1,1,1
-20551006875303702501,1,1,1
-20298570590823702021,1,1,1
-17071211376843703254,1,1,1
-1714476671193370479,2,2,1
2719405187630437041,1,1,1
-7723176591513702036,2,2,1
10560217151946370422,1,1,1
21246641269251370245,1,1,1
-15523251004443703299,2,2,1
-26927871760023704883,2,2,1
26160244587252370278,2,2,1
18251097047286370476,2,2,1
13138634808921370341,1,1,1
-8960805474423704325,1,1,1
26882937735279370221,2,2,1
14288598256005370227,1,1,1
26143283081586370497,1,1,1
5335503192333370236,1,1,1
12003734935092370254,1,1,1
3620593499838370275,2,2,1
24961060217421370380,1,1,1
-1300878095598370452,1,1,1
8427733402251370233,1,1,1
5934622901619370275,1,1,1
-22844670978303704055,2,2,1
-15305840284113704115,2,2,1
-22417934083383703926,2,2,1
-18985787020983702435,1,1,1
16750215718611370395,1,1,1
-34340025461437023,2,2,1
-14214646112793704091,2,2,1
-25545246820533703995,1,1,1
-12193808518893703329,2,2,1
-27085866126483704376,1,1,1
25283209501623370440,1,1,1
-8961594083673703401,2,2,1
-21445866635883704679,2,2,1
14379286328952370425,1,1,1
-1283801839509370305,1,1,1
-6689891995923703605,1,1,1
-20472559313163702327,2,2,1
-7373032947153702291,2,2,1
18956500225503370224,1,1,1
20106345672828370431,1,1,1
-3872234050143704607,2,2,1
10223255468703370404,1,1,1
-2860292829336370212,2,2,1
-18439182295113703125,1,1,1
949500122099437029,1,1,1
20401192201716370215,1,1,1
-18405332819163703245,1,1,1
6016187614830370440,1,1,1
12582487098372370281,1,1,1
13990307397813370446,1,1,1
20462376813453370332,1,1,1
-16458479044263704613,1,1,1
-7630299273243703278,1,1,1
-4965959773413703026,2,2,1
-15947481351723704493,1,1,1
19262698578633370200,2,2,1
11945476554426370347,1,1,1
-9533969431743704955,1,1,1
23975321936127370497,1,1,1
-20645076140823703182,1,1,1
3300303043575370404,1,1,1
-12223836964203704259,1,1,1
9370187489625370392,1,1,1
118117523771253702,1,1,1
-20950761301653703635,2,2,1
-11511556217313704250,1,1,1
-22756769421483702672,1,1,1
-521350460058370488,2,2,1
9712523281035370395,1,1,1
-7076723377773703737,1,1,1
26199906500910370485,1,1,1
-2221243733388370272,1,1,1
11932758837297370308,1,1,1
15972593930985370380,1,1,1
14829077564574370401,1,1,1
-12655473382353702900,1,1,1
19332953637639370404,1,1,1
-5411795953533702525,1,1,1
-24153450041943703146,1,1,1
12894408346632370401,1,1,1
-18214541593953703053,1,1,1
17997255306822370455,1,1,1
16927120612857370458,1,1,1
7736873769249370230,1,1,1
3555366670410370227,1,1,1
7884560927565370389,1,1,1
9877455941016370488,1,1,1
18281943127149370335,1,1,1
-20896085953863702870,1,1,1
-6673206592053704634,1,1,1
25483991529384370482,1,1,1
7175670335289370341,1,1,1
22409330191710370425,1,1,1
-22310864410413704229,1,1,1
-9921974668053702369,1,1,1
-14403438318093702240,1,1,1
-15173269877943704730,1,1,1
17820734917437370410,2,2,1
-25807565720283703944,2,2,1
24427488411816370263,1,1,1
23760841482744370260,1,1,1
-11671272568593702717,1,1,1
-15856890551943703485,1,1,1
11617979729352370206,1,1,1
-18184952192193704436,2,2,1
10177720056969370302,1,1,1
6493605518220370386,1,1,1
-23953134667773702954,2,2,1
-24513010529223704181,1,1,1
24892322656719370239,2,2,1
-4911670486773702879,2,2,1
22259965838703370299,1,1,1
9090328061679370311,1,1,1
27110664082545370416,1,1,1
-6734926117953702720,2,2,1
14631348755139370464,1,1,1
-21519802080723704337,1,1,1
7778311973133370290,1,1,1
-9181103278053704832,2,2,1
-18088082018103702246,1,1,1
-18073453255353702510,2,2,1
-26969190681633704118,2,2,1
-11109924793383704835,1,1,1
2812987683650737023,2,2,1
-6140246855193703590,2,2,1
-1984091478630370332,1,1,1
-18677341117293703620,1,1,1
-26166572782833703578,1,1,1
-18448408138323702477,1,1,1
-24947248716483702951,2,2,1
14755202952207370392,2,2,1
-18406123156683704100,2,2,1
13121157640752370227,1,1,1
17063476293180370479,1,1,1
3786443677053370464,1,1,1
-9659399317293703653,2,2,1
8760474704739370497,1,1,1
12738369737631370467,3,3,1
-5403793752243704673,2,2,1
-1267036188288370404,2,2,1
20311876821276370290,1,1,1
-15243491159583703236,1,1,1
22523843176503370296,2,2,1
-22357762578513702702,1,1,1
18368058450750370482,1,1,1
8676946186347370467,2,2,1
-8715295735293703977,1,1,1
-7327048194153702939,2,2,1
13284026525040370407,1,1,1
11178332532750370245,1,1,1
11749801429989370383,1,1,1
14068327679673370464,2,2,1
-26228290446213703248,2,2,1
-12432225708003704835,2,2,1
16025485753110370203,2,2,1
-11257043878653704391,1,1,1
-10946587437963702528,2,2,1
-8210245420893704943,1,1,1
5465262982260370368,1,1,1
-26016654337563703182,1,1,1
-19972504928943703356,1,1,1
-17759573778183704715,1,1,1
24009856104993370314,1,1,1
-7221220099143702483,2,2,1
-13934760673413703302,2,2,1
23655800270385370260,1,1,1
711522643658137026,1,1,1
11466919167963370224,1,1,1
1374265517994337026,1,1,1
-18049596569373704448,2,2,1
-17491202383833702393,2,2,1
-23228021128023702834,1,1,1
-24149968219683702012,1,1,1
18874585089474370236,2,2,1
27585898672533370389,2,2,1
-2049277916025370386,2,2,1
27334642615806370428,1,1,1
-6000132923373702150,1,1,1
-11051452309503702150,1,1,1
913044409395037026,1,1,1
-4439400846783702882,2,2,1
-11972291082873704457,1,1,1
-4847962680663703134,1,1,1
-709746940749370221,1,1,1
6777041959023370434,1,1,1
12058101649710370416,1,1,1
-17419640258643703668,1,1,1
9647957826306370431,2,2,1
-23995860651273704046,1,1,1
-8695964841453702099,1,1,1
-16875284219193704988,2,2,1
-16363961129193703962,1,1,1
3857538048720370236,1,1,1
-16813652189433704199,1,1,1
10954388755920370416,2,2,1
-22357923495663704118,1,1,1
1938007408528237041,1,1,1
-13851310024773704031,1,1,1
-8556262777713702876,1,1,1
-24220205363883704847,1,1,1
22364009125443370401,1,1,1
27041344516218370353,1,1,1
-20976094403373702984,1,1,1
14994058856454370473,1,1,1
25741821676338370374,1,1,1
3148157105046370371,2,2,1
-12083551509663703089,1,1,1
-754525456575370395,1,1,1
-19917910453773704799,1,1,1
20291784851655370293,1,1,1
20447106066231370332,1,1,1
19976486639313370419,1,1,1
6418155365169370395,1,1,1
7614954153963370338,1,1,1
-19805754824403703884,1,1,1
-8918409025473704826,2,2,1
-25974609511113702756,1,1,1
-3590410783113704973,1,1,1
-18003716821713702354,1,1,1
8659027566222370497,1,1,1
-16760962151313704259,2,2,1
1688392973121637023,2,2,1
-8918767801683702552,2,2,1
25949983148682370485,1,1,1
9771514956231370203,1,1,1
-26894394639603704652,1,1,1
4416283032393370314,1,1,1
-14487211362633704562,1,1,1
17119875258225370479,1,1,1
5394665352222370296,1,1,1
11393269844286370251,1,1,1
8378891137740370221,2,2,1
12839660204139370242,1,1,1
21729876102717370353,1,1,1
-9087404542083704139,1,1,1
13767826798776370377,1,1,1
-22218153891213702687,1,1,1
-8186563301313702663,1,1,1
-20101051832583704244,1,1,1
-6276124431723702957,1,1,1
11388248074209370275,1,1,1
7199027642004370479,1,1,1
-6452314898403702441,1,1,1
116841423182463702,1,1,1
-15415733430783704148,1,1,1
5300140989048370323,2,2,1
22625186047215370422,1,1,1
1677176495468737038,1,1,1
-3234572633463703902,1,1,1
7710621034332370323,1,1,1
-7657325527173702657,1,1,1
-13396833593193704583,1,1,1
-15977772141183704133,1,1,1
7503007493565370455,1,1,1
-18120746848893702642,1,1,1
-11308895495193703101,2,2,1
